@thesainttwit,RT @EsthervanFenema: Hypocrisie #metoo huilers stuitend: je laten misbruiken voor je carrière en als het kan met terugwerkende kracht schoppen en slaan.,http://twitter.com/thesainttwit/status/921020866066046976,"October 19, 2017 at 08:01PM"
@gerritflensburg,RT @BILDblog: #metoo: Jetzt müssen die Journalisten-Männer ran! https://t.co/WN0VWCc9ql,http://twitter.com/gerritflensburg/status/921020866158366721,"October 19, 2017 at 08:01PM"
@UKTNofficial,#MeToo: The hashtag we all wish wasn't necessary but hope will raise awareness about a very important issue https://t.co/qLncswub0g,http://twitter.com/UKTNofficial/status/921020866753912832,"October 19, 2017 at 08:01PM"
@RahulDa23194170,"RT @AjmerDasi: #MeToo 
#TuesdayThoughts 
#MersalReview 
#जीने_की_राह
Who is the Great Saint according to Nostradamus nd other fore… https://t.co/1EuDJdLTUr",http://twitter.com/RahulDa23194170/status/921020867508703232,"October 19, 2017 at 08:01PM"
@Amanda_ZW,1/ Okay. So here it goes — my reflection in light of all of the stories I’ve seen my female peers. #metoo,http://twitter.com/Amanda_ZW/status/921020871262707713,"October 19, 2017 at 08:01PM"
@devenderdass891,"RT @Kabeerisgod: #HappyDiwali 
Must watch video 
Why we should not celebrate diwali in such a way 
That we are celebrating today… https://t.co/JUZuP4efAP",http://twitter.com/devenderdass891/status/921020875109031936,"October 19, 2017 at 08:01PM"
@cnni_headlines,"For some, #MeToo sexual assault stories trigger trauma not empowerment https://t.co/sjQqaq0VNN",http://twitter.com/cnni_headlines/status/921020880100012032,"October 19, 2017 at 08:01PM"
@Mandi143,"RT @iBryanGosling: @baeElectronica @emesola If ""most men"" wouldn't harm women, there wouldn't be a need for so many women to post #MeToo",http://twitter.com/Mandi143/status/921020884864946176,"October 19, 2017 at 08:01PM"
@PTBlachambre,"""Après révélations concernant Weinstein il y a sur ls médias sociaux un afflux d témoignages avec  #metoo &amp; #balancestonporc.""@Marco_VanHees",http://twitter.com/PTBlachambre/status/921022734800506880,"October 19, 2017 at 08:08PM"
@LiesInTheBronx,"RT @JensenAckles: For my wife, for my daughters, for all women...I stand with all of you.  This has gotta change.  #metoo #nomore",http://twitter.com/LiesInTheBronx/status/921022736478162944,"October 19, 2017 at 08:08PM"
