@KissbyKeishelle,"RT @TheRoot: While most people think #MeToo is a new social phenomenon, this movement actually started over 10 years ago—thanks… https://t.co/7jRsqzDG9M",http://twitter.com/KissbyKeishelle/status/921383099828785152,"October 20, 2017 at 08:00PM"
@Isa_Yusibov,"Min. Bussemaker wil meer mannen in discussie tegen ongew. sexueel gedrag: ""daar moet een piemol in"" roepers op de bres natuurlijk #MeToo",http://twitter.com/Isa_Yusibov/status/921383105897910272,"October 20, 2017 at 08:00PM"
@surfdlc,"RT @washingtonpost: #metoo didn't begin after Harvey Weinstein. Ten years ago, it was a black woman's idea. https://t.co/ZIHD5weY9j",http://twitter.com/surfdlc/status/921383109777547264,"October 20, 2017 at 08:00PM"
@joshuadtanner,"RT @jakerr35: My take on #MeToo as a prophetic call, thinking about what it might mean for men to hear it. ""The new creation is e… https://t.co/GmRzPLIHsF",http://twitter.com/joshuadtanner/status/921383110662483969,"October 20, 2017 at 08:00PM"
@kromst,RT @MiesjeB: Dat #metoo zou zomaar eens kunnen ontaarden in een giftige heksenjacht. Dat lijkt me geen wenselijke uitkomst.,http://twitter.com/kromst/status/921383114865303553,"October 20, 2017 at 08:00PM"
@Rayn3ll,"RT @washingtonpost: #metoo didn't begin after Harvey Weinstein. Ten years ago, it was a black woman's idea. https://t.co/ZIHD5weY9j",http://twitter.com/Rayn3ll/status/921383118661091328,"October 20, 2017 at 08:00PM"
@Lostsub50T,"RT @LexMeehan: I know the feeling too well
how mucking shows on a rose
the habitual ringing bell;
the razor burns that won't show
#MeToo #poem",http://twitter.com/Lostsub50T/status/921383125615304709,"October 20, 2017 at 08:00PM"
@blossom_girll95,RT @soompi: f(x)’s Amber Adds Her Own Thoughts To “#MeToo” Conversation About Sexual Harassment https://t.co/eFAu9BgsYg https://t.co/6dFe9q0Nvv,http://twitter.com/blossom_girll95/status/921383129394368515,"October 20, 2017 at 08:00PM"
@DawnofMercy,"Today @Crux, @ClaireGiangrave asks me how Catholics can help the abused heal. See my blog for more resources:… https://t.co/AqscVDmLT0",http://twitter.com/DawnofMercy/status/921383129553756168,"October 20, 2017 at 08:00PM"
@EdYutsen,#MoiAussi #MeToo #YoTambien Lisa était une jeune fille heureuse - roman de Louise Nesselis à découvrir sur… https://t.co/Dtne9GETIf,http://twitter.com/EdYutsen/status/921383143608864768,"October 20, 2017 at 08:00PM"
@HGinzel,RT @MelissaKXLY4: “I did not know that there was a world in which anybody would care.” Read this. We’ve all felt like this. #MeToo… https://t.co/e5pwQl7K2d,http://twitter.com/HGinzel/status/921383144669970432,"October 20, 2017 at 08:00PM"
@OddsVokal,"RT @KyrkansTidning: ""Vi har sett det länge och vet hur vanligt det är. Jag är glad att man talar om det"" Inger Lise Olsen om #metoo https://t.co/AmNCh8z6d8",http://twitter.com/OddsVokal/status/921384996581068800,"October 20, 2017 at 08:07PM"
@PaganAngel1982,.. I hold you all responsible for more and more young women and men who have had to suffer for your cowardice. #Metoo #accountability,http://twitter.com/PaganAngel1982/status/921384997575041029,"October 20, 2017 at 08:07PM"
@RihamRiko,الحاجة الوحيدة اللي ندمت عليها في قصة التحرش دي، هي الأيام والساعات اللي كنت بقضيها لما أروح بيتنا براجع نفسي وأسأل… https://t.co/mRzkGB57SN,http://twitter.com/RihamRiko/status/921385000699858944,"October 20, 2017 at 08:07PM"
@Schildkliertje,"RT @stopgeweld: #MeToo 
Als het gaat om #seksgeweld geeft de factsheet de trieste cijfers weer
Cijfers waardoor we ons moeten reali… https://t.co/QrEU1tE7cY",http://twitter.com/Schildkliertje/status/921385006097993728,"October 20, 2017 at 08:07PM"
@Imprimatur7,"RT @Imprimatur7: #metoo  Verkar som om #timell får ett nytt program på TV4. ;

""Äntligen borta"".

#svt #tv4",http://twitter.com/Imprimatur7/status/921385020383809536,"October 20, 2017 at 08:08PM"
@KarinaMuse,"Yes #metoo but instead of uncovering more evil acts by Weinstein and (unintentionally) victimizing women,",http://twitter.com/KarinaMuse/status/921385020627046400,"October 20, 2017 at 08:08PM"
@dacrisduarte,#metoo 😔 #eutambem,http://twitter.com/dacrisduarte/status/921385024158687232,"October 20, 2017 at 08:08PM"
@kms_JOYer,RT @llama_ajol: #metoo https://t.co/2Y2P3IeDqb,http://twitter.com/kms_JOYer/status/921385024166936578,"October 20, 2017 at 08:08PM"
@GourdeBe,#metoo #BalanceTonPorc... Marre de la guerre... https://t.co/XSwpOGTDXM,http://twitter.com/GourdeBe/status/921385028050980864,"October 20, 2017 at 08:08PM"
@rustbeltrae,"RT @JulieSLalonde: 5- Initiate conversations with the men in your life about Harvey Weinstein, #MeToo, #HowIWillChange. QUIETLY. With no women around.",http://twitter.com/rustbeltrae/status/921385031553208320,"October 20, 2017 at 08:08PM"
@schungguggi,RT @BBCNewsbeat: Millions of women around the world are saying #metoo. https://t.co/rnY2nbhzG8,http://twitter.com/schungguggi/status/921385036053712896,"October 20, 2017 at 08:08PM"
@Milatrud11,"RT @Gruene_Europa: #MeToo.

We applaud the strength and courage of the women who came forward and made their voices heard. Loud and cl… https://t.co/VDQKNuKekh",http://twitter.com/Milatrud11/status/921385037110611968,"October 20, 2017 at 08:08PM"
@GGZVSDiana,RT @IBicanic: Wil je helpen via RT? Een voorzichtige poging om inzicht te krijgen in effect van #metoo op disclosure en bespreekb… https://t.co/WnIbmj7Iyf,http://twitter.com/GGZVSDiana/status/921385037169340417,"October 20, 2017 at 08:08PM"
@brentgibbons,RT @natechinen: Jazz has more than its share of #MeToo stories. Here is baritone saxophonist Lauren Sevian's. https://t.co/QpdnuFWjTk,http://twitter.com/brentgibbons/status/921385045839007745,"October 20, 2017 at 08:08PM"
@CarlyDreme,"""I did not yet know that #TaranaBurke, a Black woman who aims to bring necessary resources [...]"" #MeToo https://t.co/CTZEExpM4u @colorlines",http://twitter.com/CarlyDreme/status/921385058614829056,"October 20, 2017 at 08:08PM"
@PedrozaJuanita,"RT @GMA: ""[#MeToo] is a testament to how powerful woman can be when we do stand together and we are one."" - @Alyssa_Milano t… https://t.co/XpbhlXrh93",http://twitter.com/PedrozaJuanita/status/921385058895790080,"October 20, 2017 at 08:08PM"
@noorderchip1,"RT @Revolutie_NL: Ik ben benieuwd wie zich allemaal genaaid voelt door onze @MinPres 
#MeToo",http://twitter.com/noorderchip1/status/921385063459311616,"October 20, 2017 at 08:08PM"
@rapeka,"RT @FormelEtt: @iltasanomat @RosaMerilainen, älä häiritse minua seksuaalisesti. Minua ei jumppasi kiinnosta. #metoo #lääppijä #seksuaalinenhäirintä",http://twitter.com/rapeka/status/921385068278550528,"October 20, 2017 at 08:08PM"
@SolesisterJane,"RT @AmnestyUK: Audre Lorde 🙌
To all the brave women speaking out this week: thank you for sharing your stories #MeToo https://t.co/QRay6fqzeW",http://twitter.com/SolesisterJane/status/921385072154030081,"October 20, 2017 at 08:08PM"
@HaroldinhoXL,"@tjoelkersport Ik wens de dames juist toe dat dóór #MeToo het veel makkelijker wordt om te zeggen ""die eens niet"".",http://twitter.com/HaroldinhoXL/status/921385073349406720,"October 20, 2017 at 08:08PM"
@SuzySandor,"RT @globalcartoons: Jordan's @emadhajjaj: on fear of some Arab women to take part in #MeToo hashtag ""Nobody likes scandals"" ""Forget all… https://t.co/B9pyoodubA",http://twitter.com/SuzySandor/status/921385075480121344,"October 20, 2017 at 08:08PM"
@Claire_Moser,RT @juliamoserrrr: I didn't write a #MeToo for lots of reasons but I did write this (also to explain why Strawberry Pop Tarts suck) https://t.co/zoqsiGiiuP,http://twitter.com/Claire_Moser/status/921385075538890752,"October 20, 2017 at 08:08PM"
@RachaelSteil,"RT @mrbenjaminlaw: Guys, it's our turn. 

After yesterday's endless #MeToo stories of women being abused, assaulted and harassed, today we say #HowIWillChange.",http://twitter.com/RachaelSteil/status/921385077547917312,"October 20, 2017 at 08:08PM"
@baez_adarely,Why do people get so uncomfortable when it comes to talking about sexual assault? Happens all the time! #MeToo,http://twitter.com/baez_adarely/status/921385077589753856,"October 20, 2017 at 08:08PM"
@Lorskyfink,RT @Real_MissyG: I spoke the truth one day and it finally set me free. Not from who I could have been but who I’m meant to be...… https://t.co/u7iKjmon6d,http://twitter.com/Lorskyfink/status/921385079145934848,"October 20, 2017 at 08:08PM"
