@blinkslorde,RT @kScodders: No more.  #MeToo,http://twitter.com/blinkslorde/status/920312288745271297,"October 17, 2017 at 09:05PM"
@meryyay,"RT @deadhoe_: Jsem komunikativní a otevřená, ale teď jsem si uvědomila, že tady jsou věci, který si nechám navždycky pro sebe #MeToo",http://twitter.com/meryyay/status/920312288820809728,"October 17, 2017 at 09:05PM"
@NicoleAngelette,#MeToo - It's time for men to start their revolution and their hashtag to educate and vows to change mentalities wi… https://t.co/LSAQTRaPvy,http://twitter.com/NicoleAngelette/status/920312290360119296,"October 17, 2017 at 09:05PM"
@Jenna_Klein98,#MeToo,http://twitter.com/Jenna_Klein98/status/920312290720743424,"October 17, 2017 at 09:05PM"
@MarkAMoya,"RT @FocusFamily: #MeToo: whether we realize it or not, most of us are surrounded by women who have suffered the pain of sexual abuse… https://t.co/lRz33EI7fk",http://twitter.com/MarkAMoya/status/920312291370962945,"October 17, 2017 at 09:05PM"
@camerooncrowley,"RT @apbenven: Reminder that if a woman didn't post #MeToo, it doesn't mean she wasn't sexually assaulted or harassed. Survivors don't owe you their story.",http://twitter.com/camerooncrowley/status/920312291702255616,"October 17, 2017 at 09:05PM"
@queenselenita,"#MeToo so so so many times, ever since I was 8 years old.",http://twitter.com/queenselenita/status/920312294940299265,"October 17, 2017 at 09:05PM"
@Cassieliss,"RT @Qmusic_BE: #MeToo
https://t.co/tX5Ll17z3t",http://twitter.com/Cassieliss/status/920312295275810816,"October 17, 2017 at 09:05PM"
@peterpansgirl5,#metoo,http://twitter.com/peterpansgirl5/status/920312297213583363,"October 17, 2017 at 09:05PM"
@NotTodaySatan_,"RT @_2sAnd3s: #MeToo isn't a hashtag I'm happy to be a part of, but I admire each and every one of us who are strong, presevere and want change.",http://twitter.com/NotTodaySatan_/status/920312299461726209,"October 17, 2017 at 09:05PM"
@rapeka,"RT @svuorikoski: Huomaan pitäväni #metoo:ta niin itsestäänselvänä, että tuntuu turhalta listata kaikkia sikamaisuuksia, joita on vastaan tullut.",http://twitter.com/rapeka/status/920312300069949441,"October 17, 2017 at 09:05PM"
@JasmineCPardo,"RT @angelphiladonos: To all of the men mocking the women saying #metoo...imagine if it had happened to your wife,your daughter,or your mother. How would you feel",http://twitter.com/JasmineCPardo/status/920312301466550273,"October 17, 2017 at 09:05PM"
@acciolilyc,"&gt;I looked up and he winked at me, I had books and was in uniform, he knew how young I was, I got up and went to the front of the bus&gt; #metoo",http://twitter.com/acciolilyc/status/920314139372871680,"October 17, 2017 at 09:12PM"
@SnarkyCupcake,RT @AmericaFerrera: #MeToo https://t.co/JQRASxZ92R,http://twitter.com/SnarkyCupcake/status/920314139884453890,"October 17, 2017 at 09:12PM"
@alejandrovas95,RT @suecallejas: A mí también me ha pasado #MeToo #YoTambién fui acosada ¿cuántas más? #NiUnaMenos https://t.co/bnnpuR3Ztv,http://twitter.com/alejandrovas95/status/920314141402857473,"October 17, 2017 at 09:12PM"
@AssHoleEm_,"RT @bovyno: #metoo for the little girl i used to be, so scared and ashamed of what happened she never spoke up or asked for hel… https://t.co/ogE8gf8Jut",http://twitter.com/AssHoleEm_/status/920314141457485824,"October 17, 2017 at 09:12PM"
@ToSantaOfficial,"RT @HvsafStanzi: Never ever! 💞
#ImACybersmiler #MeToo #notalone #aldrigensam https://t.co/uHbNtEmVQV",http://twitter.com/ToSantaOfficial/status/920314143537852417,"October 17, 2017 at 09:12PM"
@DomCagliuso,"RT @viccsilver: Notice that women all around the political spectrum are partaking in #MeToo, and that should show you that this isn’t a partisan issue.",http://twitter.com/DomCagliuso/status/920314144326381570,"October 17, 2017 at 09:12PM"
@londanip_ntuli,"RT @camanpour: Women all over the world are saying two simple, powerful words: #MeToo. https://t.co/YuW9aY2UJy",http://twitter.com/londanip_ntuli/status/920314144410292226,"October 17, 2017 at 09:12PM"
@IHeartMorgen,#MeToo    But it doesn't define me.  It is not a badge of honor.  It was not a rite of passage.  It was an assault… https://t.co/K9zmIrzlpE,http://twitter.com/IHeartMorgen/status/920314144779395073,"October 17, 2017 at 09:12PM"
@kittenkk,"RT @LauraLoomer: The #MeToo hashtag just goes to show how weak minded most of the women in Hollywood are. Why didn't they speak out earlier? 

$ over truth!",http://twitter.com/kittenkk/status/920314144837992448,"October 17, 2017 at 09:12PM"
@theSopranoist,"RT @apbenven: Reminder that if a woman didn't post #MeToo, it doesn't mean she wasn't sexually assaulted or harassed. Survivors don't owe you their story.",http://twitter.com/theSopranoist/status/920314145358131201,"October 17, 2017 at 09:12PM"
@Limon_____,"RT @AstridESMJ: #YoTambien porque todas tenemos una historia.
#MeToo https://t.co/5esZs9ectW",http://twitter.com/Limon_____/status/920314145781829633,"October 17, 2017 at 09:12PM"
@binettianto,#ancheio #quellavoltache #metoo #solidarietà la violenza contro le donne è la più vergognosa violazione dei diritti umani.,http://twitter.com/binettianto/status/920314146486407169,"October 17, 2017 at 09:12PM"
@MarceSanteliz,"RT @JustHallel: Fathers, don't teach your daughters to be on edge - teach your sons respect ✊ #MeToo https://t.co/OcToeqNYef",http://twitter.com/MarceSanteliz/status/920314146809352192,"October 17, 2017 at 09:12PM"
@ajittlelamb,RT @roobsleiser: such a disturbing aspect of #metoo phenomenon is seeing how many ppl don't think their experience was bad enough to be 'real' assault. 1/,http://twitter.com/ajittlelamb/status/920314147321114624,"October 17, 2017 at 09:12PM"
@danaloftus,"In some form or another on a weekly, sometimes near-daily, basis for the past 28 years #MeToo",http://twitter.com/danaloftus/status/920314149212532739,"October 17, 2017 at 09:12PM"
@MattTynan,"RT @SarahKogod: The #MeToo movement is unifying, but it’s not as effective if we’re not also telling our stories. So here is *one of* mine. 1/",http://twitter.com/MattTynan/status/920314150257086464,"October 17, 2017 at 09:12PM"
@avacates,"That it might not be worth reporting because there ""wasn't enough evidence"" and time had gone by. #MeToo",http://twitter.com/avacates/status/920314150949138432,"October 17, 2017 at 09:12PM"
@LucianaGdeleon,"For me, for you, for us, for them, #METOO 💘 @ Mexico City, Mexico https://t.co/zoif7u52pU",http://twitter.com/LucianaGdeleon/status/920314152907935749,"October 17, 2017 at 09:12PM"
@lotophagous,RT @Sakine: Sakine Madon: Håll inte svinen om ryggen https://t.co/cp8y2vQMfx #Metoo,http://twitter.com/lotophagous/status/920314152928841728,"October 17, 2017 at 09:12PM"
@SweetBlasphemi5,"(2/2) I ran to the teacher and *I* got in trouble because I ""didnt even have any boobs yet so it didnt count as groping"" #MeToo",http://twitter.com/SweetBlasphemi5/status/920314155311153152,"October 17, 2017 at 09:12PM"
@Niasayings,@Alyssa_Milano #MeToo,http://twitter.com/Niasayings/status/920314155340460033,"October 17, 2017 at 09:12PM"
@xsuperstranger,"RT @JensenAckles: For my wife, for my daughters, for all women...I stand with all of you.  This has gotta change.  #metoo #nomore",http://twitter.com/xsuperstranger/status/920314155697098754,"October 17, 2017 at 09:12PM"
@Rivers4Women,"RT @ebstt: Watch the #MeToo campaign spread around the world on Facebook, Twitter, and Instagram https://t.co/hzPuW6MCNo",http://twitter.com/Rivers4Women/status/920314156884086793,"October 17, 2017 at 09:12PM"
@kelseyelainex,"RT @JensenAckles: For my wife, for my daughters, for all women...I stand with all of you.  This has gotta change.  #metoo #nomore",http://twitter.com/kelseyelainex/status/920314157370695681,"October 17, 2017 at 09:12PM"
@derobinbird,#Metoo,http://twitter.com/derobinbird/status/920314157500481536,"October 17, 2017 at 09:12PM"
@YaayiBayam,"RT @apbenven: Reminder that if a woman didn't post #MeToo, it doesn't mean she wasn't sexually assaulted or harassed. Survivors don't owe you their story.",http://twitter.com/YaayiBayam/status/920314157538344962,"October 17, 2017 at 09:12PM"
@FireUpForever,RT @AllTime_Lynn: #MeToo https://t.co/qUIZq1pTDc,http://twitter.com/FireUpForever/status/920314157978746880,"October 17, 2017 at 09:12PM"
@casey_turgeon,#MeToo,http://twitter.com/casey_turgeon/status/920314158133936128,"October 17, 2017 at 09:12PM"
@MARYAURE,"RT @bbcmundo: ""Me enseñaba imágenes pornográficas"": mujeres comparten con #Metoo sus historias de acoso y abusos sexuales https://t.co/r2cihf8GDR",http://twitter.com/MARYAURE/status/920314158939328513,"October 17, 2017 at 09:12PM"
@AlexStarnitzky,@Alyssa_Milano #MeToo,http://twitter.com/AlexStarnitzky/status/920314160117886976,"October 17, 2017 at 09:12PM"
